hole_id;depth_from;depth_to;samp_id;z_1000;z_710;z_500;z_355;z_250;z_180;z_125;z_90;z_63;z_0;afa;ags;theor_spec_surface;fineness_modulus;clay;code_geol;Comment
LBU_05_07;20;21;;0;0;0;1.4;27.7;66.9;3.6;0.3;0;0;56;239;;;;;
LBU_05_07;21;22;;0;0;0;0.9;25;55.7;18.1;0.2;0;0;60;227;;;;;
LBU_05_07;22;23;;0;0;0;1.2;29.5;57.4;11.7;0.2;0;0;58;236;;;;;
LBU_05_07;23;24;;0;0;0;2.1;33;52;12.7;0.1;0;0;57;240;;;;;
LBU_05_07;24;25;;0;0;0;2.7;37.7;57.9;1.5;0.1;0;0;54;252;;;;;
LBU_05_07;25;26;;0;0;0;3.4;39;50.2;7.3;0;0;0;55;252;;;;;
LBU_05_07;26;27;;0;0;0;5.4;40.3;43.7;10.5;0;0;0;55;255;;;;;
LBU_05_07;27;28;;0;0;0.1;7.4;42.3;48.7;1.3;0.1;0;0;52;267;;;;;
LBU_05_07;28;29;;0;0;0.1;9;44;40.1;6.5;0.1;0;0;52;268;;;;;
LBU_05_07;29;30;;0;0;0.2;8;41.8;39.3;10.5;0.2;0;0;54;263;;;;;
LBU_05_07;30;31;;0.1;0;0.2;5.9;41.2;48.8;3.3;0.4;0.1;0;53;263;;;;;
LBU_05_07;31;32;;0;0;0.8;8.5;30.8;45.4;13.7;0.7;0;0;56;254;;;;;
LBU_05_07;32;33;;0.3;0;1.1;6.2;22.8;39.8;28.6;1.1;0.1;0;61;236;;;;;
LBU_05_07;33;34;;0.1;0;0.6;3.4;15.7;43.7;34.4;2;0.1;0;65;215;;;;;
LBU_05_07;34;35;;0;0;0.2;1.6;9.2;52.6;32.4;3.8;0.1;0;67;203;;;;;
LBU_05_07;35;36;;0.1;0.1;0.3;1;5.4;64.5;24.3;4.1;0.1;0;66;205;;;;;
LBU_05_07;36;37;;0.1;0;0.3;1;5;30.3;56.6;6.6;0.1;0;75;181;;;;;
LBU_05_07;37;38;;0;0;0.3;1.4;10.5;39.8;41.1;6.6;0.1;0;70;195;;;;;
LBU_05_07;38;39;;0.1;0;0.1;2;22.4;56.8;15.5;3;0;0;61;227;;;;;
LBU_05_07;39;40;;0.1;0;0.1;2.5;23.4;39.1;31.6;3;0;0;64;219;;;;;
LBU_05_07;40;41;;0;0;0.2;2.3;14.9;49.9;28.5;4.1;0.1;0;66;211;;;;;
LBU_05_07;41;42;;0;0.1;0.2;2.9;39.2;51.1;4.4;1.9;0.3;0;56;252;;;;;
LBU_05_07;42;43;;0.1;0;0.3;3.7;29.3;46.7;18.3;1.4;0;0;59;237;;;;;
LBU_05_07;43;44;;0;0;0.4;7.6;47.1;30.7;13;1;0;0;54;264;;;;;
LBU_05_07;44;45;;0;0;0.4;7.1;46.7;39;5.7;1;0.1;0;53;268;;;;;
LBU_05_07;45;46;;0;0.1;0.5;8.3;47;32;11.3;0.7;0;0;53;268;;;;;
LBU_05_07;46;47;;0;0;1;9.4;41.9;34.5;12.4;0.7;0;0;54;267;;;;;
LBU_05_07;47;48;;0;0.1;1;9.9;48.4;39.8;0;0.8;0;0;50;282;;;;;
LBU_05_07;48;49;;13.8;0.1;1.2;10.6;36.6;30;7.3;0.4;0;0;46;406;;;;;
LBU_05_07;49;50;;0.3;0.1;2.6;0;50.2;43;3.2;0.5;0.1;0;52;270;;;;;
LBU_05_08;3;4;;1.1;0.1;2;2.4;4.1;9;50.5;26.9;3.4;0.3;88;177;;;;;
LBU_05_08;4;5;;1.1;0.2;0.6;1.3;3.8;14.6;47.9;27.4;2.8;0.3;88;172;;;;;
LBU_05_08;5;6;;1.3;0.2;1.9;5.5;8.9;9;40.1;29.2;3.4;0.4;86;194;;;;;
LBU_05_08;6;7;;0.1;0.1;1.1;11.7;30.6;32;11.3;11.6;1.3;0.1;63;251;;;;;
LBU_05_08;7;8;;0.3;0.1;1.3;12.5;32;22.3;19.6;10.4;1.3;0.1;63;253;;;;;
LBU_05_08;8;9;;0;0.1;1.3;14.1;33.9;28.4;16.3;5.3;0.6;0;58;264;;;;;
LBU_05_08;9;10;;0.4;0.1;2;13.7;31.5;25.1;23.1;3.7;0.3;0;58;265;;;;;
LBU_05_08;10;11;;0.1;0.2;2.8;13;26.2;37.1;16.6;3.9;0.1;0;58;264;;;;;
LBU_05_08;11;12;;0.1;0.3;3.7;12.2;21.5;18.2;29.1;12.9;1.9;0.1;68;242;;;;;
LBU_05_08;12;13;;0.3;0.5;5.6;13.9;23.1;18.4;22.6;13.4;2.2;0.1;66;261;;;;;
LBU_05_08;13;14;;0;0.2;1.8;6.8;16.6;20.3;23.9;24.4;5.7;0.2;81;203;;;;;
LBU_05_08;14;15;;0;0.2;1.9;5.4;15.9;19;29.1;23.3;5;0.2;81;199;;;;;
LBU_05_08;15;16;;0.1;0.2;1.6;6;17.3;25.4;26.9;16.6;5.7;0.1;77;208;;;;;
LBU_05_08;16;17;;0;0.1;1.1;5.8;21.7;40.3;17;11.1;2.8;0.1;68;225;;;;;
LBU_05_08;17;18;;0;0;0.6;8.4;33.7;35.9;14.6;5.2;1.5;0;60;248;;;;;
LBU_05_08;18;19;;0;0.1;0.9;11.3;35.5;39.6;7.1;4.3;1;0.1;57;263;;;;;
LBU_05_08;19;20;;0;0;0.8;11.1;34.9;40.1;11;1.6;0.5;0;55;263;;;;;
LBU_05_08;20;21;;0;0;0.6;11.6;39;44.4;3.4;0.9;0.1;0;52;273;;;;;
LBU_05_08;21;22;;0.1;0;0.3;8.7;38.1;42.1;10.2;0.5;0.1;0;55;262;;;;;
LBU_05_08;22;23;;0;0;0.3;7.9;39.1;49;3.2;0.4;0.1;0;53;265;;;;;
LBU_05_08;23;24;;0;0;0.2;7.5;36.3;44.3;10.3;1;0.3;0;56;255;;;;;
LBU_05_08;24;25;;0;0;0.2;6.8;38.7;42.1;11.8;0.2;0.1;0;55;256;;;;;
LBU_05_08;25;26;;0;0;0.1;4.8;37.1;43.9;13.8;0.2;0;0;56;249;;;;;
LBU_05_08;26;27;;0;0;0;2.9;33.3;49.7;13.4;0.5;0;0;57;241;;;;;
LBU_05_08;27;28;;0;0;0.1;1.9;32.1;47.6;17.7;0.6;0.1;0;59;236;;;;;
LBU_05_08;28;29;;0.1;0;0;1.4;32.3;52.3;13.2;0.6;0;0;58;238;;;;;
LBU_05_08;29;30;;0;0;0;1.2;29.9;60.8;7.2;0.8;0;0;57;238;;;;;
LBU_05_08;30;31;;0;0;0;0.8;26.8;53.5;18;0.9;0;0;60;228;;;;;
LBU_05_08;31;32;;0;0;0;0.7;30.4;52.8;15.1;0.8;0;0;59;232;;;;;
LBU_05_08;32;33;;0;0;0;0.8;32.5;53;13.6;0;0;0;58;236;;;;;
LBU_05_08;33;34;;0;0;0.1;2.8;28.6;49;18.9;0.4;0;0;59;234;;;;;
LBU_05_08;34;35;;0;0;0.2;5.6;33;45.8;14.9;0.4;0;0;57;247;;;;;
LBU_05_08;35;36;;0;0;0.3;6.5;32.9;44.1;15.4;0.6;0.1;0;57;248;;;;;
LBU_05_08;36;37;;0.1;0.1;1;6.9;28.8;54.5;7.2;1.2;0.1;0;56;254;;;;;
LBU_05_08;37;38;;0;0.1;0.8;7.1;31.9;38.6;20.1;1.2;0.1;0;58;248;;;;;
LBU_05_08;38;39;;0.2;0.1;1.2;8.9;31.2;29.3;27.1;1.9;0.1;0;59;249;;;;;
LBU_05_08;39;40;;0.1;0;0.5;3.1;13.2;31.7;48.2;3.1;0.1;0;69;202;;;;;
LBU_05_08;40;41;;0.1;0;0.3;1.4;7.2;68.4;19.8;2.7;0.1;0;64;211;;;;;
LBU_05_08;41;42;;0.1;0;0.3;1;5.8;64;23.7;4.9;0.1;0.1;67;204;;;;;
LBU_05_08;42;43;;0.1;0;0.5;1.4;5.2;60.1;26.3;6.2;0.2;0;68;202;;;;;
LBU_05_08;43;44;;0.1;0.1;0.5;1.9;5.7;42.7;41.8;7.1;0.1;0;71;194;;;;;
LBU_05_08;44;45;;0;0;0.3;1.5;5.4;45.6;39.2;7.7;0.2;0;72;191;;;;;
LBU_05_08;45;46;;0.1;0;0.1;0.7;5.2;48.9;38;6.8;0.1;0;71;191;;;;;
LBU_05_08;46;47;;0.1;0;0.2;0.7;5.9;69.9;19.3;3.8;0.1;0;65;207;;;;;
LBU_05_08;47;48;;0;0;0.1;0.4;4.8;54.2;34;6.3;0.1;0;70;192;;;;;
LBU_05_08;48;49;;0.1;0;0.3;1.1;6.6;67.3;19.5;5;0.1;0;66;208;;;;;
LBU_05_08;49;50;;0.1;0;0.7;5;18.9;55.8;15.7;3.7;0.1;0;61;232;;;;;
LBU_05_09;6;7;;22.5;2.1;4.8;10.6;22.6;25.4;9.9;2.1;0.1;0;43;503;;;;;
LBU_05_09;7;8;;2.7;0.3;2.2;10.3;28;27.7;25.8;2.5;0.3;0.1;58;279;;;;;
LBU_05_09;8;9;;1.3;0.2;2.7;13.5;31.1;25.3;22.8;2.6;0.3;0.1;57;278;;;;;
LBU_05_09;9;10;;0.5;0.1;1.7;7.8;22.1;24.9;30.4;11.1;1.3;0;68;230;;;;;
LBU_05_09;10;11;;0.2;0.2;1.6;7.3;22.7;31.5;19.5;15.1;1.8;0.1;69;229;;;;;
LBU_05_09;11;12;;0.1;0.2;1.1;5.4;19;24.8;25;19.9;4.2;0.1;77;206;;;;;
LBU_05_09;12;13;;0;0.1;1.1;3.9;16.8;31.2;18.6;21.8;6.1;0.3;80;199;;;;;
LBU_05_09;13;14;;0;0.1;1.1;4.8;18.2;29.1;26.4;15.9;4.4;0.1;75;206;;;;;
LBU_05_09;14;15;;0;0.1;1.7;6.8;23.8;28.4;29.5;7.5;2;0.1;67;228;;;;;
LBU_05_09;15;16;;0;0;1.1;8.6;28.9;31.2;21.5;6.3;2.3;0.1;64;239;;;;;
LBU_05_09;16;17;;0;0.1;1.1;10;35.7;39.4;7.7;4.5;1.3;0;57;260;;;;;
LBU_05_09;17;18;;0;0;0.8;7.5;32.5;43;12.8;2.3;0.9;0.1;58;250;;;;;
LBU_05_09;18;19;;0;0;0.3;4.9;28.8;52.1;13;0.8;0.1;0;58;243;;;;;
LBU_05_09;19;20;;0;0;0.5;5.1;28.2;49.5;15;1.3;0.4;0;59;241;;;;;
LBU_05_09;20;21;;0;0;0.4;9.8;35.5;44;9.2;0.6;0.3;0;55;261;;;;;
LBU_05_09;21;22;;0;0;0.5;9;33.5;51.9;4.5;0.5;0.1;0;54;262;;;;;
LBU_05_09;22;23;;0.1;0;0.5;9.1;36;39.8;13.8;0.4;0.1;0;55;259;;;;;
LBU_05_09;23;24;;0;0;0.6;9.3;36.8;39.5;13.2;0.4;0.1;0;55;260;;;;;
LBU_05_09;24;25;;0;0;0.4;9.1;34.3;43.2;12.2;0.7;0.1;0;56;257;;;;;
LBU_05_09;25;26;;0;0;0.5;9.9;36.8;48.2;4;0.5;0.1;0;53;267;;;;;
LBU_05_09;26;27;;0;0;0.4;6.9;32.2;42;17.7;0.6;0.1;0;57;247;;;;;
LBU_05_09;27;28;;0;0;0.3;5.2;31.1;48.1;14.4;0.7;0.1;0;57;244;;;;;
LBU_05_09;28;29;;0;0;0.3;5.9;37.1;52.7;3.6;0.4;0;0;54;258;;;;;
LBU_05_09;29;30;;0;0;0.1;3;39.2;48.2;9;0.4;0.1;0;56;250;;;;;
LBU_05_09;30;31;;0;0;0.1;3.8;44.1;49.1;2.5;0.3;0;0;53;260;;;;;
LBU_05_09;31;32;;0;0;0.1;5;50.1;42.3;1.9;0.4;0.1;0;52;268;;;;;
LBU_05_09;32;33;;0;0;0.1;4.8;54.4;33.6;6.6;0.3;0.1;0.1;52;268;;;;;
LBU_05_09;33;34;;0;0;0.1;4.9;48.7;42.4;3.1;0.5;0.1;0;52;265;;;;;
LBU_05_09;34;35;;0;0;0;4;52.7;40.5;2.3;0.4;0;0;52;268;;;;;
LBU_05_09;35;36;;0.1;0.1;0;4.6;51.1;35.6;7.4;0.8;0.1;0.1;53;265;;;;;
LBU_05_09;36;37;;0;0;0.1;5.8;52.8;34.9;5.8;0.4;0.1;0;52;269;;;;;
LBU_05_09;37;38;;0;0;0.2;7.8;50.4;38.4;2.5;0.5;0.1;0.1;52;274;;;;;
LBU_05_09;38;39;;0;0;0.1;7.8;56.3;30.5;4.8;0.4;0.1;0.1;51;278;;;;;
LBU_05_09;39;40;;0.3;0;0.3;13.2;52.7;30.4;2.2;0.5;0;0.1;49;290;;;;;
LBU_05_09;40;41;;0;0.1;0.7;12.7;53.3;26.5;6.3;0.3;0;0;50;287;;;;;
LBU_05_09;41;42;;0;0;0.8;11.1;44.3;32;11;0.6;0.1;0.1;53;273;;;;;
LBU_05_09;42;43;;0;0.1;2.1;17.3;37.1;25.6;16.5;1.1;0.1;0.1;54;281;;;;;
LBU_05_09;43;44;;0.1;0.1;1.5;12.6;27.9;28.2;26.8;2.4;0.2;0.1;59;254;;;;;
LBU_05_09;44;45;;0.1;0;1.2;7.1;15.2;47.4;23.3;5.4;0.2;0.1;64;228;;;;;
LBU_05_09;45;46;;0.1;0.1;0.8;5.6;12.4;34;39.7;7;0.2;0;69;210;;;;;
LBU_05_09;46;47;;0;0;0.4;2.4;7.2;35.6;47.3;6.5;0.3;0.1;72;190;;;;;
LBU_05_09;47;48;;0;0;0.2;1.5;6.2;48.9;35.9;6.8;0.4;0.1;71;194;;;;;
LBU_05_09;48;49;;0;0;0.2;1.3;5.6;39.1;47.4;6.1;0.2;0.1;73;187;;;;;
LBU_05_09;49;50;;0;0.1;0.2;1.6;5.9;51.3;34.1;6.3;0.4;0;70;196;;;;;
LBU_05_10;2;3;;2.4;0.9;5.8;11.7;15.5;16.9;26.3;18.7;1.8;0.2;70;266;;;;;
LBU_05_10;3;4;;0.8;0.3;1.4;2.2;3.9;6.4;54.7;27.7;2.3;0.3;88;171;;;;;
LBU_05_10;4;5;;2.7;1;3.8;10.4;19.6;20.2;23;17.5;1.8;0.1;68;266;;;;;
LBU_05_10;5;6;;1;0.2;2.5;16.7;31.5;24.6;10.8;11.9;0.9;0;60;278;;;;;
LBU_05_10;6;7;;0.1;0.1;2.4;14.8;34;24.5;17.5;6;0.6;0;58;269;;;;;
LBU_05_10;7;8;;0.1;0.2;1.5;15.7;33.8;28.2;15.7;4.5;0.4;0;57;271;;;;;
LBU_05_10;8;9;;0;0.1;1.7;12.7;27.4;41.1;13.5;3.2;0.1;0;57;261;;;;;
LBU_05_10;9;10;;0.1;0.2;2.5;10.9;21.1;22.9;33.3;8.4;0.5;0;65;238;;;;;
LBU_05_10;10;11;;0;0.3;1.7;9.3;17.4;21.5;35;14.5;0.3;0;70;221;;;;;
LBU_05_10;11;12;;0.1;0;0.9;5.3;17.3;30.6;29.2;15.5;1;0;72;209;;;;;
LBU_05_10;12;13;;0;0.2;1.7;6.5;20.3;29.2;21;19;2;0;72;218;;;;;
LBU_05_10;13;14;;0;0.2;1.9;5.8;18.8;23.2;29;18.2;2.6;0.1;74;211;;;;;
LBU_05_10;14;15;;0;0.2;1.6;5.1;19.6;31.4;27.1;12.6;2.4;0;71;217;;;;;
LBU_05_10;15;16;;0;0.2;1.5;4.8;21.3;41.7;19.4;9.4;1.5;0;66;226;;;;;
LBU_05_10;16;17;;0.1;0.2;1.9;8.4;26.8;30.3;26.7;5;0.6;0;62;243;;;;;
LBU_05_10;17;18;;0;0.1;0.9;13.1;39;37.3;8.1;1.2;0.2;0;53;274;;;;;
LBU_05_10;18;19;;0;0;0.9;10.8;40.8;43.7;2.7;0.9;0.1;0;52;274;;;;;
LBU_05_10;19;20;;0;0;0.7;9.2;36;43.3;9.9;0.6;0.1;0;54;261;;;;;
LBU_05_10;20;21;;0;0;1.2;11.9;41.7;37.8;7;0.3;0;0;52;276;;;;;
LBU_05_10;21;22;;0;0;0.6;11.3;42.4;43.5;1.8;0.3;0;0.1;51;277;;;;;
LBU_05_10;22;23;;0;0;0.5;11.6;43.3;35.8;8.5;0.2;0;0;52;274;;;;;
LBU_05_10;23;24;;0;0;0.6;13.4;42.9;40.6;2.1;0.2;0;0;50;281;;;;;
LBU_05_10;24;25;;0;0.1;0.6;12.7;39.6;35.2;11.5;0.2;0;0;53;272;;;;;
LBU_05_10;25;26;;0;0.1;0.7;12.9;38.5;44.3;3.1;0.3;0;0;51;277;;;;;
LBU_05_10;26;27;;0;0;0.8;12.3;35.9;36.3;14.1;0.5;0;0;54;266;;;;;
LBU_05_10;27;28;;0.1;0;0.4;9.4;33.1;43.7;12.8;0.5;0;0;55;258;;;;;
LBU_05_10;28;29;;0;0;0.5;8.6;34.6;50.3;5.4;0.6;0.1;0;54;262;;;;;
LBU_05_10;29;30;;0;0.1;0.6;8;33.3;51.9;5.5;0.5;0;0;54;260;;;;;
LBU_05_10;30;31;;0.1;0.1;0.7;7.8;35.4;39.5;15.7;0.6;0.1;0;56;256;;;;;
LBU_05_10;31;32;;0.1;0;0.1;7.6;47.3;37.3;7;0.5;0;0;53;269;;;;;
LBU_05_10;32;33;;0.1;0;0.4;6.3;42.6;46.8;3.4;0.4;0;0;53;266;;;;;
LBU_05_10;33;34;;1.4;0;0.2;5.8;45.4;38;8.8;0.3;0.1;0;53;276;;;;;
LBU_05_10;34;35;;0;0;0;5.1;49.5;39.4;5.4;0.3;0;0;52;265;;;;;
LBU_05_10;35;36;;0;0;0.1;6.7;49.6;41.5;1.8;0.2;0;0;51;271;;;;;
LBU_05_10;36;37;;0;0;0.1;6.8;50.3;35.9;6.6;0.2;0;0.1;52;269;;;;;
LBU_05_10;37;38;;0;0;0.1;5.1;48.6;38.8;6.8;0.4;0;0.1;53;264;;;;;
LBU_05_10;38;39;;0;0;0.1;5.2;50.5;41.5;2.2;0.4;0;0;52;269;;;;;
LBU_05_10;39;40;;0;0;0.1;5;51.1;35.7;7.6;0.3;0;0;53;265;;;;;
LBU_05_10;40;41;;0.1;0.1;0.5;10.4;52.8;29.7;6;0.3;0;0;51;283;;;;;
LBU_05_10;41;42;;0.1;0.1;1.5;18.2;47.2;30.8;1.8;0.2;0;0;48;301;;;;;
LBU_05_10;42;43;;0;0.1;0.8;8.2;23;27.5;37.1;3.2;0.1;0;64;230;;;;;
LBU_05_10;43;44;;0.1;0.1;0.7;6.4;17.6;52;20.2;2.8;0.1;0;61;233;;;;;
LBU_05_10;44;45;;0.2;0;0.2;1.9;7.1;47.8;38.2;4.5;0.1;0;69;199;;;;;
LBU_05_10;45;46;;0;0.1;0.3;1.1;4.4;29.8;60;4.3;0;0;74;181;;;;;
LBU_05_10;46;47;;0.2;0.1;0.5;1.1;4.1;64.3;24.9;4.6;0.1;0;67;205;;;;;
LBU_05_10;47;48;;0.2;0.2;0.9;2;5.4;52.3;34.4;4.4;0.1;0;68;204;;;;;
LBU_05_10;48;49;;0.2;0.1;0.7;1.8;5.4;50;35.4;6.3;0.1;0;70;200;;;;;
LBU_05_10;49;50;;0.2;0.1;0.6;2.6;36.3;56.7;2.8;0.4;0;0.1;54;254;;;;;
LBU_05_11;4;5;;2.8;1.5;9.4;16.8;18.9;18.9;21.9;9.2;0.6;0.1;58;317;;;;;
LBU_05_11;5;6;;0.6;0.6;6.2;21.4;29.7;23.7;9.9;7.5;0.4;0;54;305;;;;;
LBU_05_11;6;7;;0.1;0.2;1.7;17.5;38.2;28;11.5;2.6;0.2;0;53;284;;;;;
LBU_05_11;7;8;;0;0;1.5;16.1;36.6;31.3;13.1;1.2;0.1;0;53;277;;;;;
LBU_05_11;8;9;;0;0.1;3.3;21.1;38.5;23.7;12.8;0.4;0;0;51;298;;;;;
LBU_05_11;9;10;;0;0.1;3.7;24.4;38.8;28.2;4.3;0.4;0;0;48;312;;;;;
LBU_05_11;10;11;;0.3;0.1;4.2;19.7;34.8;23.9;15.9;0.8;0.1;0.1;52;296;;;;;
LBU_05_11;11;12;;0.8;0.2;3;17.4;31.9;25.7;17.4;3.4;0.2;0.1;55;286;;;;;
LBU_05_11;12;13;;0.7;0.1;2.6;12.9;30.8;23;21.4;7.9;0.6;0.1;61;264;;;;;
LBU_05_11;13;14;;0;0.1;1.9;10.4;31.6;37.3;9.8;8.2;0.6;0;59;257;;;;;
LBU_05_11;14;15;;0.1;0.2;2.4;9.5;29.1;33.9;19;5.3;0.5;0;60;254;;;;;
LBU_05_11;15;16;;0.1;0.3;2.7;8.5;28.3;43.1;10.4;5.8;0.7;0;59;257;;;;;
LBU_05_11;16;17;;0.1;0.3;2.7;10.4;33.3;36.9;14;2;0.3;0;56;268;;;;;
LBU_05_11;17;18;;0;0;1.2;14.3;43.2;33.8;6.9;0.4;0;0;51;283;;;;;
LBU_05_11;18;19;;0;0;1.2;14.1;44.3;39;1.1;0.3;0;0;50;287;;;;;
LBU_05_11;19;20;;0;0;1.5;17.6;43.4;33.2;4;0.1;0.1;0;50;293;;;;;
LBU_05_11;20;21;;0;0;1.2;14.5;42.5;40.7;0.8;0.2;0;0;50;287;;;;;
LBU_05_11;21;22;;0;0;0.6;10.3;37.8;43.9;7.3;0;0;0;53;267;;;;;
LBU_05_11;22;23;;0;0;0.5;7.6;34.1;44.8;12.8;0.1;0.1;0;56;255;;;;;
LBU_05_11;23;24;;0;0.1;1.3;15.2;44.2;38.2;1;0;0;0;49;291;;;;;
LBU_05_11;24;25;;0;0;1.4;11.3;41;37.7;8.5;0.1;0;0;52;275;;;;;
LBU_05_11;25;26;;0;0.1;1.6;15.4;43.1;38.5;1.2;0.1;0;0;49;291;;;;;
LBU_05_11;26;27;;0;0;1.6;15;37.2;35.8;10;0.2;0;0;52;279;;;;;
LBU_05_11;27;28;;0;0.1;1.5;17;35.6;37.9;7.7;0.1;0;0;51;284;;;;;
LBU_05_11;28;29;;0.1;0;1.5;15.6;37.2;33.5;11.8;0.3;0;0;53;280;;;;;
LBU_05_11;29;30;;0.1;0;1.4;13.5;33;47.8;3.9;0.2;0;0;52;276;;;;;
LBU_05_11;30;31;;0;0.1;0.8;12.4;38.8;37.6;10.1;0.3;0;0;53;273;;;;;
LBU_05_11;31;32;;0;0;0.6;14;55;27.1;3.1;0.1;0;0;49;293;;;;;
LBU_05_11;32;33;;0;0;1.1;13.3;51.1;29.8;4.5;0.1;0;0;50;289;;;;;
LBU_05_11;33;34;;0;0;0.8;12.6;53.3;29.4;3.7;0.1;0;0;49;289;;;;;
LBU_05_11;34;35;;0;0;1;11;50.5;35;2.3;0.1;0;0;50;285;;;;;
LBU_05_11;35;36;;0;0.1;0.6;5.6;40.8;47.6;5.1;0.1;0;0;53;262;;;;;
LBU_05_11;36;37;;0;0;0.6;5.5;43.8;49.4;0.6;0;0;0;52;267;;;;;
LBU_05_11;37;38;;0;0;0.5;5.4;42.8;47.8;3.4;0.1;0;0;53;264;;;;;
LBU_05_11;38;39;;0;0;0.4;3.9;36.8;51;7.8;0.1;0;0;55;252;;;;;
LBU_05_11;39;40;;0;0;0.3;5.5;40.8;51.9;1.1;0.1;0;0;53;262;;;;;
LBU_05_11;40;41;;0;0;0.3;7.1;47.4;44;1.1;0;0;0;51;272;;;;;
LBU_05_11;41;42;;0;0;0.7;10.2;45.8;41.1;2;0.2;0;0;51;278;;;;;
LBU_05_11;42;43;;0.1;0;2.1;17.6;49.3;29;1.5;0.2;0;0;48;303;;;;;
LBU_05_11;43;44;;0.1;0;2.6;20.1;43.7;25.3;7.8;0.4;0;0;49;302;;;;;
LBU_05_11;44;45;;0;0;2.7;22.2;44;28.4;2.3;0.2;0;0;47;309;;;;;
LBU_05_11;45;46;;0.1;0.1;2.2;17.4;38.1;24.8;16.6;0.8;0;0;53;284;;;;;
LBU_05_11;46;47;;0;0.1;1;11;22.1;30.1;32.8;2.8;0;0;62;238;;;;;
LBU_05_11;47;48;;0;0.1;1.1;8.5;20.7;46.7;19.9;2.9;0;0;60;240;;;;;
LBU_05_11;48;49;;0.1;0.1;0.8;4.3;11.5;28.1;51.5;3.6;0;0;70;203;;;;;
LBU_05_11;49;50;;0;0;0.6;6.4;17.9;37.6;35;2.5;0;0;64;222;;;;;
LBU_05_12;8;9;;28.8;3.5;4.2;9.2;41;11.5;1.6;0.1;0;0;34;592;;;;;
LBU_05_12;9;10;;10.1;1.6;3.9;14.1;50.3;19.2;0.6;0.1;0;0;42;413;;;;;
LBU_05_12;10;11;;3.4;1;2.2;7.3;41;36.6;7.1;0.9;0.2;0.2;52;309;;;;;
LBU_05_12;11;12;;3.7;0.8;4.1;11.8;36.9;38.6;3.2;0.7;0;0.1;49;327;;;;;
LBU_05_12;12;13;;30;2.5;5;9.4;23.1;25.9;2.9;0.8;0.1;0.1;37;583;;;;;
LBU_05_12;13;14;;1.8;0.4;1.6;7;30.8;54.7;3.3;0.3;0;0;53;281;;;;;
LBU_05_12;14;15;;1.5;0.4;0.9;3.8;31.5;51.1;10.4;0.2;0;0;55;264;;;;;
LBU_05_12;15;16;;1.1;0.3;0.7;2.6;30.5;61.7;2.9;0.2;0;0;55;261;;;;;
LBU_05_12;16;17;;0.5;0.1;0.3;1.7;28;58.1;11;0.2;0;0;57;243;;;;;
LBU_05_12;17;18;;0;0.1;0.1;0.8;22.2;66.9;9.7;0.2;0;0;59;231;;;;;
LBU_05_12;18;19;;0;0;0.1;1.3;36.9;60.2;1.4;0.1;0;0;54;249;;;;;
LBU_05_12;19;20;;0;0;0.1;4;51.2;40.1;4.6;0;0;0;52;266;;;;;
LBU_05_12;20;21;;0;0;0.1;6.3;57.1;33.1;3;0.2;0.1;0;51;276;;;;;
LBU_05_12;21;22;;0;0;0.2;9.7;56.7;30.9;2.4;0.1;0;0;50;284;;;;;
LBU_05_12;22;23;;0;0;0.1;9.7;52.5;37;0.6;0.1;0;0;50;281;;;;;
LBU_05_12;23;24;;0;0;0.3;8.9;52.9;32.2;5.3;0.2;0;0;51;277;;;;;
LBU_05_12;24;25;;0;0;0.2;5.2;49.3;43.6;1.7;0;0;0;52;269;;;;;
LBU_05_12;25;26;;0;0;0.9;9.9;44;37.2;7.8;0.2;0;0.1;53;273;;;;;
LBU_05_12;26;27;;0;0;3;13.3;35.3;36.8;11.3;0.3;0;0;53;278;;;;;
LBU_05_12;27;28;;0;0.1;2;8.3;23.2;41.8;23.5;0.9;0;0.1;59;245;;;;;
LBU_05_12;28;29;;0;0.1;1.7;6.9;19.5;41.6;28.9;1.2;0;0;61;234;;;;;
LBU_05_12;29;30;;0;0.1;0.9;2.9;12.5;38.8;42;2.7;0;0;67;207;;;;;
LBU_05_12;30;31;;0.1;0;0.5;1.9;8.4;37.8;47.2;4;0.1;0;70;195;;;;;
LBU_05_12;31;32;;0.4;0;0.5;2.8;22.3;54.7;16.6;2.6;0;0.1;61;233;;;;;
LBU_05_12;32;33;;0;0;0.4;4.2;44.6;43.6;6.2;0.9;0;0;54;259;;;;;
LBU_05_12;33;34;;0;0.1;0.2;6.1;49.7;38.7;4.6;0.6;0;0;52;269;;;;;
LBU_05_12;34;35;;0;0;0.5;5;32.1;51.4;9.3;1.6;0;0;57;248;;;;;
LBU_05_12;35;36;;0.1;0.1;0.3;3.9;30;55.1;8.8;1.6;0;0;57;245;;;;;
LBU_05_12;36;37;;0.1;0.1;0.3;4;35.4;54.2;5.1;0.9;0;0;55;253;;;;;
LBU_05_12;37;38;;0.4;0.1;0.3;3.3;40.8;46.9;7.6;0.5;0.1;0.1;55;258;;;;;
LBU_05_12;38;39;;0.2;0;0.2;2.9;47.8;43.4;4.9;0.3;0.1;0.1;53;262;;;;;
LBU_05_12;39;40;;0;0.1;0.2;3.6;49.5;41.5;4.6;0.3;0.1;0.1;53;264;;;;;
LBU_05_12;40;41;;0;0;0.7;12.4;53.6;29.7;3.4;0.1;0;0;49;288;;;;;
LBU_05_12;41;42;;0;0;0.7;10.8;48.4;34.3;5.4;0.2;0;0;51;279;;;;;
