hole_id;samp_id;depth_from;depth_to;gravel;z_1000;z_125;z_180;z_250;z_355;z_500;z_0;z_63;z_710;z_90;afa;ags;al_wa;ca_wa;fe_wa;k_wa;mg_wa;na_wa;si_wa;ti_wa;clay;samp_id_clay;spec_surf;FinMod;code_geol
BRG_16_01;PR-016579-068;17.00;18.00;;3.80;24.30;46.30;18.80;2.00;0.70;0.30;0.40;0.60;2.70;62.00;260.00;;;;;;;;;2.16;PR-016579-018;110.00;1.31;tz
BRG_16_01;PR-016579-069;18.00;18.67;;1.80;17.90;49.30;26.10;2.00;0.30;0.20;0.30;0.20;1.80;60.00;248.00;;;;;;;;;0.81;PR-016579-019;106.00;1.32;tz
BRG_16_01;PR-016579-069;18.67;19.00;;1.80;17.90;49.30;26.10;2.00;0.30;0.20;0.30;0.20;1.80;60.00;248.00;;;;;;;;;0.81;PR-016579-019;106.00;1.32;iz
BRG_16_01;PR-016579-070;19.00;20.00;;0.20;24.60;51.20;18.90;1.70;0.40;0.20;0.40;0.10;2.30;64.00;221.00;;;;;;;;;1.13;PR-016579-020;113.00;1.19;iz
BRG_16_01;PR-016579-071;20.00;21.00;;0.10;38.10;55.00;4.90;0.50;0.10;0.10;0.10;0.20;0.80;68.00;198.00;;;;;;;;;0.55;PR-016579-021;121.00;1.05;iz
BRG_16_01;PR-016579-072;21.00;22.00;;0.30;39.90;54.40;3.10;0.20;0.00;0.10;0.10;0.00;1.80;69.00;194.00;;;;;;;;;0.03;PR-016579-022;124.00;1.02;iz
BRG_16_01;PR-016579-073;22.00;23.00;;0.80;37.60;54.80;3.70;0.30;0.10;0.10;0.10;0.20;2.40;69.00;202.00;;;;;;;;;0.02;PR-016579-023;123.00;1.04;iz
BRG_16_01;PR-016579-074;23.00;24.00;;0.80;36.50;56.30;3.90;0.40;0.20;0.10;0.10;0.00;1.60;68.00;203.00;;;;;;;;;0.06;PR-016579-024;121.00;1.05;iz
BRG_16_01;PR-016579-075;24.00;25.00;;0.40;39.30;56.50;2.60;0.00;0.00;0.10;0.10;0.00;1.00;69.00;195.00;;;;;;;;;0.08;PR-016579-025;123.00;1.03;iz
BRG_16_01;PR-016579-076;25.00;26.00;;0.00;25.10;61.90;11.80;0.60;0.00;0.00;0.00;0.00;0.40;63.00;210.00;;;;;;;;;0.08;PR-016579-026;112.00;1.12;iz
BRG_16_01;PR-016579-077;26.00;27.00;;0.30;25.60;54.00;17.30;1.10;0.10;0.00;0.10;0.00;1.50;63.00;218.00;;;;;;;;;0.24;PR-016579-027;112.00;1.18;iz
BRG_16_01;PR-016579-078;27.00;28.00;;1.50;24.00;51.00;19.20;1.60;0.30;0.10;0.10;0.40;1.70;62.00;236.00;;;;;;;;;0.59;PR-016579-028;110.00;1.25;iz
BRG_16_01;PR-016579-079;28.00;29.00;;0.00;19.60;60.90;18.00;1.00;0.00;0.10;0.00;0.00;0.30;61.00;220.00;;;;;;;;;0.91;PR-016579-029;109.00;1.19;iz
BRG_16_01;PR-016579-080;29.00;30.00;;0.00;19.80;58.00;20.00;1.50;0.10;0.10;0.10;0.00;0.40;61.00;223.00;;;;;;;;;0.99;PR-016579-030;108.00;1.21;iz
BRG_16_01;PR-016579-081;30.00;31.00;;0.10;20.40;54.90;21.30;2.10;0.20;0.20;0.10;0.00;0.70;61.00;226.00;;;;;;;;;1.25;PR-016579-031;108.00;1.23;iz
BRG_16_01;PR-016579-082;31.00;32.00;;0.00;24.00;55.80;17.80;1.30;0.10;0.10;0.10;0.00;0.80;63.00;218.00;;;;;;;;;1.22;PR-016579-032;111.00;1.18;iz
BRG_16_01;PR-016579-083;32.00;33.00;;0.00;21.90;55.10;19.80;2.00;0.20;0.10;0.10;0.00;0.70;62.00;222.00;;;;;;;;;1.03;PR-016579-033;109.00;1.22;iz
BRG_16_01;PR-016579-084;33.00;34.00;;0.00;22.60;56.10;18.20;1.90;0.10;0.20;0.10;0.00;0.80;63.00;220.00;;;;;;;;;0.99;PR-016579-034;111.00;1.19;iz
BRG_16_01;PR-016579-085;34.00;35.00;;0.00;17.90;52.70;25.80;2.50;0.10;0.10;0.10;0.00;0.80;60.00;231.00;;;;;;;;;0.76;PR-016579-035;105.00;1.27;iz
BRG_16_01;PR-016579-086;35.00;36.00;;0.00;9.30;44.50;41.30;4.00;0.10;0.10;0.10;0.00;0.50;55.00;253.00;;;;;;;;;0.29;PR-016579-036;96.00;1.45;iz
BRG_16_01;PR-016579-087;36.00;37.00;;0.00;8.30;41.90;43.80;5.30;0.10;0.10;0.10;0.00;0.40;54.00;259.00;;;;;;;;;0.30;PR-016579-037;94.00;1.49;iz
BRG_16_01;PR-016579-088;37.00;38.00;;0.00;16.50;54.70;25.90;2.10;0.10;0.10;0.10;0.00;0.50;60.00;231.00;;;;;;;;;0.38;PR-016579-038;105.00;1.27;iz
BRG_16_01;PR-016579-089;38.00;39.00;;0.00;20.50;53.90;22.90;1.40;0.10;0.20;0.20;0.00;0.90;62.00;224.00;;;;;;;;;0.94;PR-016579-039;109.00;1.23;iz
BRG_16_01;PR-016579-090;39.00;40.00;;0.00;17.60;53.60;26.10;1.50;0.10;0.20;0.20;0.00;0.80;61.00;229.00;;;;;;;;;0.96;PR-016579-040;107.00;1.26;iz
BRG_16_01;PR-016579-091;40.00;40.67;;0.00;12.50;46.90;36.70;2.70;0.10;0.20;0.20;0.00;0.70;57.00;244.00;;;;;;;;;1.06;PR-016579-041;100.00;1.39;iz
BRG_16_01;PR-016579-091;40.67;41.00;;0.00;12.50;46.90;36.70;2.70;0.10;0.20;0.20;0.00;0.70;57.00;244.00;;;;;;;;;1.06;PR-016579-041;100.00;1.39;gz
BRG_16_01;PR-016579-092;41.00;42.00;;0.00;12.00;46.10;37.60;3.00;0.10;0.20;0.20;0.00;0.80;57.00;246.00;;;;;;;;;1.03;PR-016579-042;100.00;1.40;gz
BRG_16_01;PR-016579-093;42.00;43.00;;0.00;13.60;49.60;33.30;2.20;0.00;0.10;0.20;0.00;0.80;58.00;239.00;;;;;;;;;0.64;PR-016579-043;101.00;1.34;gz
BRG_16_01;PR-016579-094;43.00;44.00;;0.00;26.30;42.50;25.60;2.10;0.10;0.30;0.40;0.00;2.60;64.00;222.00;;;;;;;;;1.02;PR-016579-044;113.00;1.25;gz
BRG_16_01;PR-016579-095;44.00;45.00;;0.00;31.50;40.90;22.20;1.90;0.10;0.30;0.40;0.00;2.70;65.00;215.00;;;;;;;;;0.87;PR-016579-045;117.00;1.21;gz
BRG_16_01;PR-016579-096;45.00;46.00;;0.00;36.60;43.70;16.60;0.30;0.00;0.30;0.30;0.00;2.10;67.00;204.00;;;;;;;;;1.28;PR-016579-046;120.00;1.14;gz
BRG_16_01;PR-016579-097;46.00;47.00;;0.30;24.60;32.40;27.80;8.60;1.00;0.40;0.70;0.10;4.20;62.00;244.00;;;;;;;;;1.40;PR-016579-047;110.00;1.34;gz
BRG_16_01;PR-016579-098;47.00;48.00;;0.30;24.10;34.70;28.30;7.40;0.40;0.20;0.60;0.10;4.00;62.00;240.00;;;;;;;;;0.84;PR-016579-048;109.00;1.32;gz
BRG_16_01;PR-016579-099;48.00;49.00;;0.00;41.40;35.00;18.70;2.00;0.00;0.20;0.20;0.00;2.60;68.00;207.00;;;;;;;;;1.29;PR-016579-049;121.00;1.18;gz
BRG_16_01;PR-016579-100;49.00;50.00;;0.00;41.70;39.40;15.60;0.50;0.00;0.20;0.20;0.00;2.30;68.00;200.00;;;;;;;;;1.65;PR-016579-050;122.00;1.13;gz
BRG_16_02;PR-016580-051;0.00;1.00;;;;;;;;;;;;;;;;;;;;;;;PR-016580-001;;;ovb
BRG_16_02;PR-016580-052;1.00;2.00;;;;;;;;;;;;;;;;;;;;;;;PR-016580-002;;;ovb
BRG_16_02;PR-016580-053;2.00;3.00;;;;;;;;;;;;;;;;;;;;;;;PR-016580-003;;;ovb
BRG_16_02;PR-016580-054;3.00;4.00;;;;;;;;;;;;;;;;;;;;;;;PR-016580-004;;;ovb
BRG_16_02;PR-016580-055;4.00;5.00;;;;;;;;;;;;;;;;;;;;;;;PR-016580-005;;;ovb
BRG_16_02;PR-016580-056;5.00;6.00;;;;;;;;;;;;;;;;;;;;;;;PR-016580-006;;;ovb
BRG_16_02;PR-016580-057;6.00;7.00;;;;;;;;;;;;;;;;;;;;;;;PR-016580-007;;;ovb
BRG_16_02;PR-016580-058;7.00;8.00;;;;;;;;;;;;;;;;;;;;;;;PR-016580-008;;;ovb
BRG_16_02;PR-016580-059;8.00;9.00;;;;;;;;;;;;;;;;;;;;;;;PR-016580-009;;;ovb
BRG_16_02;PR-016580-060;9.00;10.00;;;;;;;;;;;;;;;;;;;;;;;PR-016580-010;;;ovb
BRG_16_02;PR-016580-061;10.00;11.00;;;;;;;;;;;;;;;;;;;;;;;PR-016580-011;;;ovb
BRG_16_02;PR-016580-062;11.00;11.01;;30.30;5.30;10.10;15.00;16.00;12.40;1.60;1.10;6.00;2.20;38.00;637.00;;;;;;;;;2.10;PR-016580-012;70.00;2.54;ovb
BRG_16_02;PR-016580-062;11.01;12.00;;30.30;5.30;10.10;15.00;16.00;12.40;1.60;1.10;6.00;2.20;38.00;637.00;;;;;;;;;2.10;PR-016580-012;70.00;2.54;tz
BRG_16_02;PR-016580-063;12.00;13.00;;42.60;3.40;5.50;10.00;13.70;12.30;1.40;1.00;8.20;1.70;31.00;765.00;;;;;;;;;2.33;PR-016580-013;57.00;2.88;tz
BRG_16_02;PR-016580-064;13.00;14.00;;38.30;5.40;6.40;8.70;12.20;11.70;3.40;2.40;7.70;3.70;42.00;704.00;;;;;;;;;4.73;PR-016580-014;81.00;2.65;tz
BRG_16_02;PR-016580-065;14.00;15.00;;1.40;17.70;37.10;24.80;7.70;1.40;1.30;2.90;0.10;5.50;66.00;249.00;;;;;;;;;0.98;PR-016580-015;118.00;1.30;tz
BRG_16_02;PR-016580-066;15.00;16.00;;0.00;18.90;42.80;23.70;6.90;1.00;0.40;1.90;0.10;4.30;64.00;235.00;;;;;;;;;0.24;PR-016580-016;112.00;1.26;tz
BRG_16_02;PR-016580-067;16.00;17.00;;0.00;18.20;42.10;26.30;7.40;0.80;0.20;1.30;0.10;3.60;62.00;240.00;;;;;;;;;0.16;PR-016580-017;108.00;1.30;tz
BRG_16_02;PR-016580-068;17.00;18.00;;0.00;23.60;46.10;20.60;3.30;0.40;0.20;0.90;0.00;4.80;65.00;220.00;;;;;;;;;0.24;PR-016580-018;115.00;1.19;tz
BRG_16_02;PR-016580-069;18.00;19.00;;0.00;27.30;48.50;18.30;1.20;0.10;0.30;0.40;0.00;4.00;66.00;212.00;;;;;;;;;2.92;PR-016580-019;118.00;1.15;tz
BRG_16_02;PR-016580-070;19.00;20.00;;0.10;39.80;49.90;6.60;0.30;0.00;0.40;0.30;0.00;2.60;70.00;194.00;;;;;;;;;10.48;PR-016580-020;126.00;1.04;tz
BRG_16_02;PR-016580-071;20.00;21.00;;0.20;29.30;46.50;16.80;3.00;0.30;0.30;0.50;0.10;3.00;66.00;217.00;;;;;;;;;8.73;PR-016580-021;117.00;1.18;tz
BRG_16_02;PR-016580-072;21.00;22.00;;2.10;21.30;43.50;25.30;3.80;0.60;0.30;0.40;0.20;2.60;61.00;253.00;;;;;;;;;4.44;PR-016580-022;108.00;1.34;tz
BRG_16_02;PR-016580-073;22.00;23.00;;0.30;19.60;51.20;23.30;3.10;0.30;0.50;0.30;0.20;1.10;61.00;232.00;;;;;;;;;6.36;PR-016580-023;109.00;1.26;tz
BRG_16_02;PR-016580-074;23.00;24.00;;1.50;21.40;45.70;23.50;3.80;0.60;0.50;0.40;0.70;2.00;61.00;248.00;;;;;;;;;3.85;PR-016580-024;109.00;1.31;tz
BRG_16_02;PR-016580-075;24.00;25.00;;6.10;19.00;41.90;23.60;3.80;1.30;0.50;0.50;1.20;2.10;58.00;301.00;;;;;;;;;5.05;PR-016580-025;103.00;1.48;tz
BRG_16_02;PR-016580-076;25.00;26.00;;0.70;23.80;47.00;21.20;2.50;0.40;0.50;0.60;0.20;3.10;64.00;229.00;;;;;;;;;3.54;PR-016580-026;114.00;1.23;tz
BRG_16_02;PR-016580-077;26.00;27.00;;;;;;;;;;;;;;;;;;;;;;1.52;PR-016580-027;;;tz
BRG_16_02;PR-016580-078;27.00;28.00;;8.50;21.90;36.10;20.00;3.80;1.40;1.40;1.20;1.30;4.30;62.00;315.00;;;;;;;;;0.98;PR-016580-028;113.00;1.48;tz
BRG_16_02;PR-016580-079;28.00;29.00;;;;;;;;;;;;;;;;;;;;;;0.33;PR-016580-029;;;tz
BRG_16_02;PR-016580-080;29.00;29.66;;;;;;;;;;;;;;;;;;;;;;0.38;PR-016580-030;;;tz
BRG_16_02;PR-016580-080;29.66;30.00;;;;;;;;;;;;;;;;;;;;;;0.38;PR-016580-030;;;iz
BRG_16_02;PR-016580-081;30.00;31.00;;12.90;19.80;30.10;22.00;3.20;1.20;1.00;0.80;0.90;8.00;60.00;354.00;;;;;;;;;0.92;PR-016580-031;109.00;1.58;iz
BRG_16_02;PR-016580-082;31.00;32.00;;0.90;23.70;47.50;21.20;3.00;0.40;0.80;0.50;0.10;1.80;64.00;232.00;;;;;;;;;0.53;PR-016580-032;114.00;1.25;iz
BRG_16_02;PR-016580-083;32.00;33.00;;1.30;24.00;47.60;21.00;2.40;0.40;0.70;0.50;0.30;1.80;63.00;236.00;;;;;;;;;0.88;PR-016580-033;114.00;1.26;iz
BRG_16_02;PR-016580-084;33.00;33.66;;0.10;25.30;54.40;16.50;1.50;0.20;0.40;0.20;0.10;1.30;64.00;217.00;;;;;;;;;0.92;PR-016580-034;114.00;1.17;iz
BRG_16_02;PR-016580-084;33.66;34.00;;0.10;25.30;54.40;16.50;1.50;0.20;0.40;0.20;0.10;1.30;64.00;217.00;;;;;;;;;0.92;PR-016580-034;114.00;1.17;gz
BRG_16_02;PR-016580-085;34.00;35.00;;0.40;26.10;48.30;19.70;2.10;0.30;0.40;0.40;0.10;2.30;64.00;223.00;;;;;;;;;0.89;PR-016580-035;115.00;1.21;gz
BRG_16_02;PR-016580-086;35.00;36.00;;0.10;18.30;52.50;24.50;2.70;0.30;0.40;0.20;0.00;1.00;61.00;231.00;;;;;;;;;0.82;PR-016580-036;108.00;1.26;gz
BRG_16_02;PR-016580-087;36.00;37.00;;0.00;9.50;44.70;40.30;4.30;0.10;0.20;0.20;0.10;0.50;56.00;253.00;;;;;;;;;0.61;PR-016580-037;97.00;1.44;gz
BRG_16_02;PR-016580-088;37.00;38.00;;0.00;9.00;43.70;41.20;4.90;0.10;0.30;0.20;0.00;0.50;56.00;255.00;;;;;;;;;0.90;PR-016580-038;97.00;1.45;gz
BRG_16_02;PR-016580-089;38.00;39.00;;0.00;13.20;51.50;31.20;3.20;0.20;0.20;0.10;0.00;0.40;58.00;241.00;;;;;;;;;0.82;PR-016580-039;102.00;1.34;gz
BRG_16_02;PR-016580-090;39.00;40.00;;0.00;17.50;55.50;24.00;1.80;0.10;0.30;0.20;0.00;0.60;61.00;228.00;;;;;;;;;0.73;PR-016580-040;107.00;1.25;gz
BRG_16_02;PR-016580-091;40.00;41.00;;0.00;18.50;54.20;24.30;1.40;0.10;0.20;0.20;0.00;0.90;61.00;226.00;;;;;;;;;0.74;PR-016580-041;107.00;1.25;gz
BRG_16_02;PR-016580-092;41.00;42.00;;0.00;13.60;50.70;32.40;2.20;0.00;0.20;0.20;0.00;0.80;59.00;238.00;;;;;;;;;0.55;PR-016580-042;103.00;1.34;gz
BRG_16_02;PR-016580-093;42.00;43.00;;0.10;14.20;44.60;35.90;3.30;0.10;0.20;0.30;0.00;1.30;58.00;244.00;;;;;;;;;0.60;PR-016580-043;102.00;1.38;gz
BRG_16_02;PR-016580-094;43.00;44.00;;0.00;13.30;46.30;35.80;2.80;0.10;0.20;0.30;0.00;1.10;58.00;242.00;;;;;;;;;0.62;PR-016580-044;101.00;1.37;gz
BRG_16_02;PR-016580-095;44.00;45.00;;0.30;14.40;44.30;35.30;3.40;0.20;0.20;0.30;0.20;1.40;58.00;247.00;;;;;;;;;0.67;PR-016580-045;102.00;1.38;gz
BRG_16_02;PR-016580-096;45.00;46.00;;0.30;14.70;43.30;35.50;3.40;0.20;0.30;0.40;0.10;1.80;59.00;245.00;;;;;;;;;0.66;PR-016580-046;103.00;1.38;gz
BRG_16_02;PR-016580-097;46.00;47.00;;0.10;15.10;45.70;34.30;2.60;0.10;0.40;0.40;0.00;1.40;59.00;240.00;;;;;;;;;0.63;PR-016580-047;105.00;1.35;gz
BRG_16_02;PR-016580-098;47.00;48.00;;0.10;14.60;45.10;35.00;2.80;0.10;0.40;0.40;0.10;1.50;59.00;242.00;;;;;;;;;0.61;PR-016580-048;104.00;1.36;gz
BRG_16_02;PR-016580-099;48.00;49.00;;0.00;14.90;49.70;31.90;2.00;0.10;0.20;0.20;0.00;1.10;59.00;237.00;;;;;;;;;0.69;PR-016580-049;104.00;1.33;gz
BRG_16_02;PR-016580-100;49.00;50.00;;0.00;14.40;50.00;31.70;2.40;0.10;0.10;0.20;0.00;1.00;59.00;237.00;;;;;;;;;0.57;PR-016580-050;102.00;1.33;gz
BRG_16_03;;0.00;1.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-001;;;ovb
BRG_16_03;;1.00;2.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-002;;;ovb
BRG_16_03;;2.00;3.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-003;;;ovb
BRG_16_03;;3.00;4.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-004;;;ovb
BRG_16_03;;4.00;5.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-005;;;ovb
BRG_16_03;;5.00;6.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-006;;;ovb
BRG_16_03;;6.00;7.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-007;;;ovb
BRG_16_03;;7.00;8.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-008;;;ovb
BRG_16_03;;8.00;9.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-009;;;ovb
BRG_16_03;;9.00;10.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-010;;;ovb
BRG_16_03;;10.00;11.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-011;;;ovb
BRG_16_03;;11.00;12.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-012;;;ovb
BRG_16_03;;12.00;13.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-013;;;ovb
BRG_16_03;;13.00;14.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-014;;;ovb
BRG_16_03;;14.00;15.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-015;;;ovb
BRG_16_03;;15.00;16.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-016;;;ovb
BRG_16_03;;16.00;17.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-017;;;ovb
BRG_16_03;;17.00;18.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-018;;;ovb
BRG_16_03;;18.00;19.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-019;;;ovb
BRG_16_03;;19.00;19.66;;;;;;;;;;;;;;;;;;;;;;;PR-016581-020;;;ovb
BRG_16_03;;19.66;20.00;;;;;;;;;;;;;;;;;;;;;;;PR-016581-020;;;tz
BRG_16_03;PR-016581-071;20.00;21.00;;43.90;8.20;16.20;15.30;6.60;3.80;1.00;0.80;1.90;2.30;38.00;691.00;;;;;;;;;0.38;PR-016581-021;69.00;2.61;tz
BRG_16_03;PR-016581-072;21.00;22.00;;0.00;33.00;50.40;11.70;0.30;0.10;0.30;0.50;0.00;3.60;68.00;200.00;;;;;;;;;4.68;PR-016581-022;122.00;1.08;tz
BRG_16_03;PR-016581-073;22.00;23.00;;0.10;35.00;52.20;8.60;0.60;0.20;0.40;0.40;0.10;2.40;68.00;200.00;;;;;;;;;9.18;PR-016581-023;123.00;1.07;tz
BRG_16_03;PR-016581-074;23.00;24.00;;0.30;29.00;46.30;17.80;2.40;0.20;0.20;0.40;0.10;3.30;65.00;217.00;;;;;;;;;1.57;PR-016581-024;116.00;1.18;tz
BRG_16_03;PR-016581-075;24.00;25.00;;0.00;22.00;58.90;16.50;1.30;0.10;0.20;0.20;0.00;0.90;63.00;217.00;;;;;;;;;2.71;PR-016581-025;112.00;1.17;tz
BRG_16_03;PR-016581-076;25.00;26.00;;0.00;22.00;54.00;20.40;2.20;0.10;0.20;0.20;0.00;0.90;62.00;223.00;;;;;;;;;4.42;PR-016581-026;110.00;1.22;tz
BRG_16_03;PR-016581-077;26.00;26.52;;3.30;28.10;27.10;8.30;1.40;0.90;6.40;7.80;1.10;15.70;93.00;212.00;;;;;;;;;6.92;PR-016581-027;181.00;0.94;tz
BRG_16_03;PR-016581-077;26.52;27.00;;3.30;28.10;27.10;8.30;1.40;0.90;6.40;7.80;1.10;15.70;93.00;212.00;;;;;;;;;6.92;PR-016581-027;181.00;0.94;iz
BRG_16_03;PR-016581-078;27.00;28.00;;0.50;38.80;30.40;5.60;0.50;0.20;2.00;4.70;0.40;16.80;86.00;177.00;;;;;;;;;2.91;PR-016581-028;158.00;0.85;iz
BRG_16_03;PR-016581-079;28.00;29.00;;0.30;37.80;20.90;3.20;0.50;0.40;5.00;8.50;0.10;23.20;100.00;154.00;;;;;;;;;4.30;PR-016581-029;191.00;0.69;iz
BRG_16_03;PR-016581-080;29.00;30.00;;0.00;39.60;19.90;2.20;0.30;0.10;4.70;8.40;0.00;24.80;101.00;146.00;;;;;;;;;3.95;PR-016581-030;192.00;0.65;iz
BRG_16_03;PR-016581-081;30.00;31.00;;0.00;39.20;26.10;3.60;0.20;0.10;3.30;6.30;0.00;21.20;94.00;157.00;;;;;;;;;3.33;PR-016581-031;176.00;0.73;iz
BRG_16_03;PR-016581-082;31.00;32.00;;0.00;35.20;20.80;3.40;0.10;0.00;5.30;9.40;0.00;25.80;103.00;146.00;;;;;;;;;2.78;PR-016581-032;197.00;0.63;iz
BRG_16_03;PR-016581-083;32.00;33.00;;7.10;21.30;17.30;8.00;1.90;0.70;19.30;9.70;0.30;14.30;119.00;223.00;;;;;;;;;16.80;PR-016581-033;256.00;0.90;iz
BRG_16_03;PR-016581-084;33.00;34.00;;0.00;37.60;31.20;5.80;0.10;0.00;2.40;5.30;0.00;17.50;88.00;166.00;;;;;;;;;3.80;PR-016581-034;163.00;0.81;iz
BRG_16_03;PR-016581-085;34.00;35.00;;0.10;24.70;38.40;23.60;2.70;0.40;0.70;1.80;0.20;7.30;68.00;218.00;;;;;;;;;1.09;PR-016581-035;122.00;1.18;iz
BRG_16_03;PR-016581-086;35.00;36.00;;0.20;16.10;38.80;31.70;6.70;1.60;0.30;0.70;0.70;3.20;59.00;255.00;;;;;;;;;0.72;PR-016581-036;104.00;1.39;iz
BRG_16_03;PR-016581-087;36.00;37.00;;0.20;15.40;40.40;30.90;7.50;2.10;0.30;0.50;0.70;2.00;58.00;260.00;;;;;;;;;0.75;PR-016581-037;101.00;1.42;iz
BRG_16_03;PR-016581-088;37.00;38.00;;0.10;18.80;50.50;25.00;3.10;0.90;0.10;0.10;0.20;1.00;60.00;236.00;;;;;;;;;0.79;PR-016581-038;105.00;1.29;iz
BRG_16_03;PR-016581-089;38.00;39.00;;0.10;20.10;51.00;24.80;2.50;0.20;0.10;0.10;0.10;1.00;61.00;230.00;;;;;;;;;0.65;PR-016581-039;107.00;1.27;iz
BRG_16_03;PR-016581-090;39.00;40.00;;0.10;22.80;46.90;23.80;3.80;0.40;0.10;0.20;0.00;1.80;61.00;230.00;;;;;;;;;0.71;PR-016581-040;108.00;1.27;iz
BRG_16_03;PR-016581-091;40.00;40.52;;1.70;23.70;43.90;23.00;3.50;0.30;0.20;0.40;0.20;3.10;62.00;243.00;;;;;;;;;0.79;PR-016581-041;110.00;1.29;iz
BRG_16_03;PR-016581-091;40.52;41.00;;1.70;23.70;43.90;23.00;3.50;0.30;0.20;0.40;0.20;3.10;62.00;243.00;;;;;;;;;0.79;PR-016581-041;110.00;1.29;gz
BRG_16_03;PR-016581-092;41.00;42.00;;0.00;30.20;56.60;10.10;1.50;0.10;0.30;0.30;0.00;1.00;66.00;207.00;;;;;;;;;1.10;PR-016581-042;118.00;1.10;gz
BRG_16_03;PR-016581-093;42.00;43.00;;0.00;19.20;46.80;25.80;5.50;0.50;0.50;0.40;0.00;1.20;61.00;236.00;;;;;;;;;0.58;PR-016581-043;107.00;1.30;gz
BRG_16_03;PR-016581-094;43.00;44.00;;0.10;9.10;41.10;38.20;9.50;1.10;0.10;0.10;0.10;0.60;54.00;268.00;;;;;;;;;0.39;PR-016581-044;93.00;1.50;gz
BRG_16_03;PR-016581-095;44.00;45.00;;0.10;7.80;42.60;39.70;8.50;0.70;0.10;0.10;0.00;0.40;54.00;266.00;;;;;;;;;0.26;PR-016581-045;93.00;1.49;gz
BRG_16_03;PR-016581-096;45.00;46.00;;0.00;8.40;44.60;40.40;5.60;0.30;0.10;0.10;0.00;0.50;55.00;257.00;;;;;;;;;0.30;PR-016581-046;95.00;1.46;gz
BRG_16_03;PR-016581-097;46.00;47.00;;0.20;10.30;44.10;39.70;4.50;0.20;0.10;0.20;0.10;0.70;56.00;255.00;;;;;;;;;0.23;PR-016581-047;97.00;1.44;gz
BRG_16_03;PR-016581-098;47.00;48.00;;0.00;10.30;43.90;39.90;5.20;0.10;0.10;0.10;0.00;0.50;56.00;254.00;;;;;;;;;0.24;PR-016581-048;96.00;1.45;gz
BRG_16_03;PR-016581-099;48.00;49.00;;0.00;11.70;44.00;37.90;4.80;0.20;0.30;0.20;0.10;0.70;57.00;251.00;;;;;;;;;0.63;PR-016581-049;99.00;1.42;gz
BRG_16_03;PR-016581-100;49.00;50.00;;0.00;14.60;43.30;36.50;4.20;0.00;0.20;0.20;0.00;1.00;58.00;245.00;;;;;;;;;0.95;PR-016581-050;101.00;1.39;gz
BRG_16_04A;PR-016627-031;0.00;1.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-001;;;ovb
BRG_16_04A;PR-016627-032;1.00;2.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-002;;;ovb
BRG_16_04A;PR-016627-033;2.00;3.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-003;;;ovb
BRG_16_04A;PR-016627-034;3.00;4.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-004;;;ovb
BRG_16_04A;PR-016627-035;4.00;5.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-005;;;ovb
BRG_16_04A;PR-016627-036;5.00;6.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-006;;;ovb
BRG_16_04A;PR-016627-037;6.00;7.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-007;;;ovb
BRG_16_04A;PR-016627-038;7.00;8.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-008;;;ovb
BRG_16_04A;PR-016627-039;8.00;9.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-009;;;ovb
BRG_16_04A;PR-016627-040;9.00;10.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-010;;;ovb
BRG_16_04A;PR-016627-041;10.00;11.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-011;;;ovb
BRG_16_04A;PR-016627-042;11.00;12.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-012;;;ovb
BRG_16_04A;PR-016627-043;12.00;13.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-013;;;ovb
BRG_16_04A;PR-016627-044;13.00;14.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-014;;;ovb
BRG_16_04A;PR-016627-045;14.00;15.00;;;;;;;;;;;;;;;;;;;;;;;PR-016627-015;;;ovb
